248.088,11.3794
249.089,11.3668
250.088,11.3549
251.087,11.3433
252.087,11.3309
253.087,11.3181
254.087,11.3081
255.088,11.2941
256.088,11.2813
257.088,11.2695
258.088,11.2576
259.088,11.2465
260.087,11.2348
261.087,11.2221
262.087,11.2117
263.087,11.1997
264.087,11.1883
265.087,11.1761
266.087,11.1634
267.087,11.1511
268.087,11.1396
269.087,11.1273
270.087,11.1153
271.087,11.1033
272.087,11.0911
273.088,11.0791
274.088,11.0667
275.088,11.0554
276.088,11.0433
277.088,11.0311
278.088,11.0193
279.088,11.007
280.088,10.9955
281.088,10.9836
282.088,10.9711
283.088,10.9571
284.087,10.947
285.087,10.9368
286.088,10.9215
287.088,10.9126
288.088,10.9015
289.087,10.8892
290.088,10.878
291.088,10.8639
292.088,10.8542
293.088,10.8426
294.088,10.8308
295.087,10.818
296.087,10.8074
297.088,10.7945
298.088,10.7845
299.088,10.7724
300.088,10.7603
301.088,10.7485
302.088,10.7366
303.087,10.724
304.087,10.7135
305.087,10.7017
306.088,10.6899
307.088,10.6791
308.088,10.6686
309.087,10.6534
310.088,10.6439
311.088,10.6329
312.088,10.6225
313.088,10.6092
314.087,10.5993
315.086,10.5873
316.086,10.5759
317.087,10.5652
318.087,10.5544
